관측시간,Avoc-PM10(㎍/m³),Avoc-PM2.5(㎍/m³),Avoc-PM1.0(㎍/m³),Avoc-TC,Bvoc-TC,온도(℃),습도(%),풍향,풍속(㎧)
2020.5.5 10:20,34.7,21.3,14.8,189415.9,51609.7,19.4,62.2,0.5,289.7
2020.5.5 10:30,38.9,22.3,15.4,196032.6,65106.5,19.5,62,0.5,142.1
2020.5.5 10:40,23.5,16.5,13,174858.4,72854.6,19.7,61.4,0.8,65.1
2020.5.5 10:50,23.8,16.4,12.9,173380.8,62206.3,19.8,61.1,0.7,52.9
2020.5.5 11:00,26.9,18.3,13.9,181857.8,52643,19.9,61,0.6,355.2
2020.5.5 11:10,22.7,16,13,175470,75391.2,20.2,60.7,0.6,353.8
2020.5.5 11:20,33.5,21.5,16.4,216490.3,32588.3,19.7,62.1,0.8,104
2020.5.5 11:30,36.3,22.6,16.7,225300.8,64503.4,20,61.8,0.5,223
2020.5.5 11:40,25.7,18.5,14.6,198869.3,63412.5,20.1,61.6,0.6,237.2
2020.5.5 11:50,27.7,18.5,14.6,198999.7,61322.2,20.1,61.5,0.8,221.9
2020.5.5 12:00,25.9,18.5,14.6,198063.8,77015,20.2,61.5,0.9,192.3
2020.5.5 12:10,25.2,18.3,14.7,199640.5,76485.8,20.1,61.9,0.7,222
2020.5.5 12:20,24.3,17.5,14.1,194702.5,86878.5,20.3,61.7,0.6,315.4
2020.5.5 12:30,25.6,18.7,14.7,199447.5,86158.6,20.2,61.8,0.9,327.7
2020.5.5 12:40,25.1,19,15.1,202865.2,105610.3,20.1,62.3,1,265.1
2020.5.5 12:50,26.3,18.5,14.8,200145.3,108800.6,20.1,62.6,0.6,291.4
2020.5.5 13:00,26.5,19.1,15,205999.7,109066.2,20.3,62.3,0.5,264.9
2020.5.5 13:10,30.2,22.8,17.7,230688.7,107227.7,20.2,62.2,0.9,278.1
2020.5.5 13:20,35.3,24,18.8,242513.7,141040.1,20.2,62.6,0.9,272.9
2020.5.5 13:30,34.2,24.6,19.2,245088.2,170828.1,19.7,64.2,1.1,243.3
2020.5.5 13:40,30.6,21.7,17.2,220984.7,205727,19.6,64.9,1,264.4
2020.5.5 13:50,37.6,19.7,14.8,184038.7,119843.5,19.4,57.3,1.5,268.9
2020.5.5 14:00,30.6,21.9,17.9,222613.4,110454,19.1,59.2,1.1,258.8
2020.5.5 14:10,33.6,24.9,20.4,253309.2,139492.2,18.7,64,1.1,251.4
2020.5.5 14:20,35,28.9,24.9,318427.7,135637.5,18.6,65.2,1.1,263.5
2020.5.5 14:30,25.7,18.2,14.9,183825.3,258071.9,18.2,66.8,1,271.7
2020.5.5 14:40,24.6,19.3,15.8,189731.2,81875.7,17.5,61.1,1.1,241.6
2020.5.5 14:50,22.2,17.9,14.8,181400,103605.1,17.6,60.3,1,275.6
2020.5.5 15:00,25.6,20,16.6,205016.2,77420.5,17.3,60,1.1,287.8
2020.5.5 15:10,30.1,21.9,17.6,215815.5,102544,17.3,61.5,0.9,261.3
2020.5.5 15:20,27.9,22,17.9,220194.3,110022.7,17.2,62.3,1.1,228.2
2020.5.5 15:30,21.4,17.1,14.3,177072.5,137804.4,17.5,61.2,1,281.6
2020.5.5 15:40,17.7,12.8,10.6,128977.9,66226.1,17.9,52.4,0.9,261.8
2020.5.5 15:50,25.1,14.9,11.5,140473.3,37191.2,17.9,51.7,1.2,218.6
2020.5.5 16:00,17.4,11.8,9.6,118106.3,39441.2,18,51.8,0.9,244.1
2020.5.5 16:10,12.9,10.5,8.9,108884.2,81519.3,18.5,51.6,0.8,258.9
2020.5.5 16:20,16.5,13.7,12.1,155543.8,16385.6,19,48.7,1,292
2020.5.5 16:30,20.1,16.2,14.2,183615.5,40785.8,18.4,52,1,242.8
2020.5.5 16:40,20.4,17.4,15.3,198091.3,37000.6,18.4,52.7,1,251
2020.5.5 16:50,26,21.3,18.7,242078.2,33208.3,18.4,53.6,0.6,295.2
2020.5.5 17:00,27.4,24,21.3,279330,60065.7,18.7,54.5,0.8,239.7
2020.5.5 17:10,28.2,24.4,21.4,280653.7,62997.3,18.1,56.8,0.9,65.3
2020.5.5 17:20,26.6,24.3,21.6,282528.9,68751,18.2,57,1,63.8
2020.5.5 17:30,30,24.9,21.9,285945.7,64964.2,18.3,56.8,0.7,141
2020.5.5 17:40,30.4,26,22.5,294459.2,67206.1,18.9,55.3,0.8,69.1
2020.5.5 17:50,30.1,25.7,22.6,294210.5,71217.7,18.4,57,0.7,225.5
2020.5.5 18:00,29,25.5,22.5,293581,74297.7,18.8,56.3,0.6,277.6
2020.5.5 18:10,30,25.9,22.7,296152.3,71099.2,18.7,56.6,0.5,255.5
2020.5.5 18:20,33.6,26.7,22.8,297951,70396,18.7,56.5,0.4,310.8
2020.5.5 18:30,32.6,26.9,23,299176.7,72914.7,18.5,57.6,0.5,221.9
2020.5.5 18:40,33,26.4,22.6,291991.7,79984.2,18.6,56.9,1,132.9
2020.5.5 18:50,33.8,26.7,23,297189.8,70181,18.6,57.3,0.2,316.9
2020.5.5 19:00,29.9,25.6,22.5,291726.2,91708.3,18.9,56.9,0.3,301.4
2020.5.5 19:10,32.3,26.1,22.7,294540.7,65622.9,18.7,56.7,0.3,36
2020.5.5 19:20,30.6,26.1,23,298734.7,86943.1,18.7,56.9,0.7,297.6
2020.5.5 19:30,25.2,22.5,19.9,259703.5,121657.6,18.6,57.2,0.3,322.5
2020.5.5 19:40,21.6,18.2,16.1,208805.8,107848.4,18.6,56,0.7,266.5
2020.5.5 19:50,16.9,14.1,12.4,158009,65032.4,18.3,56,0.5,263.3
2020.5.5 20:00,17.6,15,13.3,169688.8,40424.4,17.9,56.8,0.6,281.6
2020.5.5 20:10,18.3,14.9,13.1,167419,46641.5,17.8,57.4,0.8,269.8
2020.5.5 20:20,18.7,14.7,12.7,160815,48982.2,17.8,57.6,0.4,270.9
2020.5.5 20:30,17.1,14.2,12.4,157176.7,52039.5,17.6,57.8,0.3,314.6
2020.5.5 20:40,19.4,15.5,13.4,168455,40359.7,17.5,58.3,0.4,121
2020.5.5 20:50,18.3,14.4,12.6,160917.3,61995.9,17.4,58.6,0.5,284.9
2020.5.5 21:00,18.4,14.9,12.7,162938.3,61430.6,17.4,58.2,0.5,276.6
2020.5.5 21:10,16.7,14.2,12.5,158518.3,54729.1,17.3,58.2,0.8,265.3
2020.5.5 21:20,21.8,18.2,16.1,206615.8,75750.3,17.2,58.5,0.3,339.6
2020.5.5 21:30,16,14,12.3,156933.3,54037.7,17.2,58.5,0.4,290.3
2020.5.5 21:40,18.6,14.2,12.1,155474.2,80852.2,17.2,58.4,0.2,330.2
2020.5.5 21:50,16.3,13.7,12,151806.2,62458.5,17.2,58.7,0.3,292.9
2020.5.5 22:00,17,13.8,11.8,149247.3,74500.4,17.1,59.1,0.2,325.9
2020.5.5 22:10,16.4,13.7,11.9,151703.3,59915.7,16.8,59.7,0.6,279.3
2020.5.5 22:20,19.1,14.8,12.8,161562.5,70779.4,16.8,60.1,0.4,292.9
2020.5.5 22:30,18.5,14.7,12.6,158762.5,67398.1,16.7,60.6,0.3,317.6
2020.5.5 22:40,17.5,13.9,12.1,153660,62955.7,16.7,60.4,0.1,345.6
2020.5.5 22:50,18.3,14.3,12.3,156515.7,71851.8,16.7,60.2,0.2,327.4
2020.5.5 23:00,20.7,15.7,13,163703.3,65942.3,16.7,60.5,0.1,359.7
2020.5.5 23:10,19.2,15.1,12.7,162074.2,70510.8,16.7,60.6,0.1,338.6
2020.5.5 23:20,17.8,14,12,152404.2,77469.3,16.7,60.9,0.3,279.8
2020.5.5 23:30,18,13.8,11.8,150834.2,64334.3,16.6,61.1,0,354.4
2020.5.5 23:40,18.3,13.9,11.8,150854.9,59901.8,16.6,61.1,0,0
2020.5.5 23:50,18.5,14.7,12.3,157105.7,75787.7,16.6,61.2,0,359
2020.5.6 0:00,17.5,15,13.1,166185.5,71590.1,16.6,61.4,0.3,17.4
2020.5.6 0:10,18.7,15.1,13.2,168395.9,77691.5,16.3,62.4,0.3,359.6
2020.5.6 0:20,18.1,15.7,13.8,175466.2,79221.6,16.3,63.1,0.7,341.8
2020.5.6 0:30,21.5,16.5,14.3,181617.2,75968.9,15.6,65.9,0.5,352.9
2020.5.6 0:40,20.6,16.5,14.5,183759,76886.9,15.9,65,0.2,349
2020.5.6 1:00,21.6,17.8,15.5,196304.5,71986.9,15.7,65.6,0.5,350.2
2020.5.6 1:10,20.7,17.2,15.2,192040.7,83168.8,15.5,66.1,0.6,338
2020.5.6 1:20,20.5,16.7,14.8,187519.7,81180.5,15.3,67.2,0.5,112
2020.5.6 1:30,18.5,15.2,13.3,169163.1,81806.4,15.2,67.9,0.6,96
2020.5.6 1:40,19.1,15.3,13.3,168870.5,65150.3,15,68,0.8,108
2020.5.6 1:50,18.2,15,13.1,166979.8,65395.3,14.9,68.7,0.6,98.7
2020.5.6 2:00,16.6,13.7,12.1,153885.2,69360.6,14.8,69.2,0.6,95.5
2020.5.6 2:10,15.4,13.5,11.9,152323,59734.4,14.7,68.6,0.6,104.7
2020.5.6 2:20,16.9,14.1,12.2,155905.7,67781,14.7,68.7,0.6,87.7
2020.5.6 2:30,17.8,14.6,12.6,161298.4,71912.7,14.6,69.3,0.5,343.6
2020.5.6 2:40,17.3,14.5,12.7,162685.5,79151.7,14.5,69.6,0.7,353
2020.5.6 2:50,17.4,14.7,12.9,166083.6,71230.2,14.5,69.8,0.6,98
2020.5.6 3:00,18.4,15.3,13.2,169545.1,72071.1,14.4,70.3,0.7,113.7
2020.5.6 3:10,19.1,15.7,13.5,174341,73922.4,14.4,70.5,0.2,44
2020.5.6 3:20,19.7,15.6,13.5,173159.8,79075,14.4,70.5,0.1,20.9
2020.5.6 3:30,19.7,15.9,13.7,176862.9,74508.2,14.4,70.4,0.2,46.3
2020.5.6 3:40,18.8,15.7,13.7,176167.2,79077.1,14.3,70.7,0.5,102.7
2020.5.6 3:50,21.1,16.2,13.8,178804.9,83071.4,14.5,70.6,0,357.7
2020.5.6 4:00,20.8,16.3,13.9,178862.3,82238.9,14.5,70.5,0.2,21.7
2020.5.6 4:10,22.1,16.5,13.9,179868,84701.3,14.5,70.5,0,0
2020.5.6 4:20,20.4,16.5,14.3,184786.3,82778.1,14.6,70.1,0.1,354
2020.5.6 4:30,20.1,16.9,14.5,188289.8,93232.1,14.5,70.2,0.4,19.3
2020.5.6 4:40,22.2,17.2,14.7,189421,93803.3,14.4,71,0.5,0.6
2020.5.6 4:50,22,17.4,14.8,191893.4,97994.9,14.2,71.4,0.5,75.2
2020.5.6 5:00,21.8,17.6,15.1,194291,99040,14.2,71.7,0.8,343.6
2020.5.6 5:10,21.5,17.4,15,193071.1,95337,14,72.8,0.5,53.5
2020.5.6 5:20,19.9,17,14.9,191397.9,96595.9,14,72.8,0.3,49.1
2020.5.6 5:30,21,17,14.8,189741.3,95199.8,13.8,73.3,0.6,94.1
2020.5.6 5:40,19.7,17.2,14.9,189498.5,103881.5,13.7,73.5,0.4,60.1
2020.5.6 5:50,20.4,16.9,14.7,187570.3,101184.3,13.7,73.9,0.2,37.2
2020.5.6 6:00,21.2,17.3,14.8,189918.7,105355.6,13.9,73.1,0.2,354.6
2020.5.6 6:10,22.4,17.7,15.2,194785.6,100056.8,14,72.9,0.3,38.7
2020.5.6 6:20,22,17.3,14.9,189640.8,109907.3,14.1,72.8,0.4,28.6
2020.5.6 6:30,20.6,17.1,14.7,187926.4,121996.6,14.1,72.4,0.5,71.5
2020.5.6 6:40,21.3,16.8,14.5,184551,115106,14.1,72.3,0.5,55.8
2020.5.6 6:50,20.9,16.8,14.7,186449,109783.1,14.2,72.2,0.7,14.6
2020.5.6 7:00,22.3,16.8,14.5,183805.4,119460.6,14.4,71.5,0.3,359.9
2020.5.6 7:10,22.1,17.1,14.7,186057.9,124348.3,14.9,70.2,0.3,49.2
2020.5.6 7:20,23.3,17.9,15.1,189731.3,121627.7,15.3,68.2,0.3,70.9
2020.5.6 7:30,21.4,17.4,14.9,189969,131498.7,15.3,67.7,1.1,338.6
2020.5.6 7:40,20.9,16.6,14.1,180072.6,133185.6,15.4,68.6,0.7,40.8
2020.5.6 7:50,19.6,16.2,13.9,177066.1,126938.7,15.8,66.4,0.9,107.3
2020.5.6 8:00,21.9,16.8,14,179397.7,122714.1,16,65.4,1,103.5
2020.5.6 8:10,18.5,15.4,13.3,171829.5,106836.5,16.5,63.4,1,121.9
2020.5.6 8:20,17.3,14.3,12.4,159415.7,123074.7,17.1,61.4,1,99.6
2020.5.6 8:30,19.2,15.4,12.8,162520.6,109058.9,17.1,61.3,0.7,71.3
2020.5.6 8:40,18.7,13.5,11.4,145594.4,96208,17.1,61,1.1,89.5
2020.5.6 8:50,15.6,12,10.1,126540.2,118447.1,17.4,59.9,1.4,116.7
2020.5.6 9:00,17.7,13.3,10.9,137016.4,100706.1,18.1,58,1,105
2020.5.6 9:10,19.2,13.6,10.6,132781.1,109783.2,18.3,57,0.9,93.7
2020.5.6 9:20,20.2,13.2,10.5,131850.6,107335.2,18.5,56.6,0.9,152.9
2020.5.6 9:30,16.8,11.9,10,130564.9,83278,19.3,54.1,0.9,94.8
2020.5.6 9:40,18,13.4,10.7,138424.6,76124.2,19.1,54.1,0.8,103.2
2020.5.6 9:50,23.3,15.2,11.3,147673.9,72143,19.6,52.9,0.9,189.2
2020.5.6 10:00,24.1,15,11.4,157757.9,83266.3,20.2,51.4,0.7,165.4
2020.5.6 10:10,23.2,14.6,11.2,161012.4,105188.2,20.8,49.7,1.1,126.8
2020.5.6 10:20,20.6,14.3,11.3,160970,93503.7,21.4,47.7,1.2,87.8
2020.5.6 10:30,28.3,16.3,12.1,174463,56134.1,21,48.3,1,123.9
2020.5.6 10:40,36.8,20.6,13.6,190744.1,44833.7,21.4,46.8,1.1,115.5
2020.5.6 10:50,29.3,16.8,12.3,181490.5,48942.3,21.6,45.9,0.9,224.6
2020.5.6 11:00,21.4,14.2,11.2,168156.8,57716.3,21.9,44.1,1.1,131.4
2020.5.6 11:10,25.1,14.6,11.1,167513.4,56628.2,22,44,1.1,82.4
2020.5.6 11:20,27.4,15.2,11,166260.5,57269.8,22.4,41.8,0.9,116.8
2020.5.6 11:30,23.6,12.6,8.9,137918.7,58608.7,22.9,39.6,0.6,20.1
2020.5.6 11:40,26.3,13.1,9.1,142166.7,22707.3,23.6,33.2,1.2,103.9
2020.5.6 11:50,18.1,10.3,7.9,144860.5,34262.7,23.2,35.4,1,97.7
2020.5.6 12:00,17.4,10.8,8.1,133130,37524,24.1,33.4,1.1,107.7
2020.5.6 12:10,16.3,9.1,6.9,113165.3,31465.3,23.9,32.1,0.9,334.6
2020.5.6 12:20,14.7,9.4,7.1,119761.7,30377.4,24.3,30.7,1.1,345.1
2020.5.6 12:30,16.4,9.8,7.5,127979.5,26793.5,24.6,30.7,1,101.7
2020.5.6 12:40,17.7,9.5,7.3,121476.2,31698.8,24.7,30.3,1.3,218.5
2020.5.6 12:50,18.4,10.9,8.5,151617.2,2580303.5,25.3,30.5,0.7,104.7
2020.5.6 13:00,19.2,11.1,8.6,149928.2,39089.3,25.3,30.8,1,284
2020.5.6 13:10,22.5,12.4,9.3,167531.2,49991.6,26.1,30,0.9,305.2
2020.5.6 13:20,19.8,11.4,8.6,155683.2,66795,26,30.5,1.3,254.9
2020.5.6 13:30,25.7,12.9,8.9,159304.3,67923.2,25.6,31.3,0.9,217.9
2020.5.6 13:40,20.8,11.9,9.1,165380.3,91094.3,26.2,30.6,0.9,257.9
2020.5.6 13:50,24.5,12.7,9.5,171592.2,68979,25.8,31.9,1.1,273.1
2020.5.6 14:00,21.6,11.8,9.1,162537.7,85635.9,25.7,32,1.2,246.3
2020.5.6 14:10,20.4,11.3,8.9,157470.8,77608.7,25.7,31.8,1.3,252
2020.5.6 14:20,24.3,12.5,9.2,165826.2,74023,25.9,30.9,1.2,156.8
2020.5.6 14:30,22.1,11.7,8.5,155864.2,74857.2,26.2,29.7,1,295.6
2020.5.6 14:40,21,10.8,7.9,141753.2,67281.4,26.5,27.5,1.2,296.7
2020.5.6 14:50,18.3,10.3,7.3,134320,72279.7,26.4,27,1,252
2020.5.6 15:00,23.4,10.7,7.4,137671.7,40921.9,26.8,24.8,1,224.3
2020.5.6 15:10,25.2,11.1,7.4,127186.3,64509.4,27.3,23.7,1.1,248.8
2020.5.6 15:20,20.8,7.8,4.9,83084.8,53832,26.6,21.9,1,54.5
2020.5.6 15:30,12.9,6.1,4.3,75946,23500.4,27.4,15.9,1.4,270.6
2020.5.6 15:40,18.9,6.3,4.3,76165.8,17250.2,27.7,14.7,1,98.6
2020.5.6 15:50,17.3,5.8,4,69236.3,22709.1,27.1,13.5,1.1,121.9
2020.5.6 16:00,12.8,5,3.6,66231.8,15144.4,27.4,11.9,1.1,310.9
2020.5.6 16:10,9.9,5.3,3.9,68327.5,18089.3,27.4,11.2,1.1,108
2020.5.6 16:20,10.6,5.9,4.3,76567,21070.4,27.6,13.1,1.2,77.2
2020.5.6 16:30,13.5,6.9,4.5,76309.5,11149.5,27.1,13.5,1.2,113.6
2020.5.6 16:40,11.4,5.6,4.1,75378.7,22749.6,27.6,13.6,0.7,95.8
2020.5.6 16:50,12.6,6,4.1,70137,21873.3,27.2,13.5,1.6,106.6
2020.5.6 17:00,10.2,5.6,4.2,74058.2,19374.8,27.3,13.8,0.8,28.3
2020.5.6 17:10,9.9,5.5,4.2,76117.8,14327.1,28.1,13.4,0.7,46.6
2020.5.6 17:20,11.2,5.7,4.3,72431.7,17206.7,27.6,13.6,0.8,48.6
2020.5.6 17:30,11.1,6.1,4.7,78451.3,14462.5,27.3,13.9,0.7,50.2
2020.5.6 17:40,9.6,6,4.3,77555.7,18775.3,27.6,13.7,0.6,307.2
2020.5.6 18:00,12.9,6.9,5.2,89101.3,4869.6,27.4,14.2,0.5,20.8
2020.5.6 18:10,19.7,9.5,6.9,126887,11848.3,27.1,20.9,1.1,272.7
2020.5.6 18:20,22.3,11.6,8.5,151685.3,8795,26.6,25.1,0.9,267.9
2020.5.6 18:30,23.7,11.7,8.4,150242.3,21012.3,26.3,26.5,1.1,264
2020.5.6 18:40,25.7,12.9,9.5,166302.7,17228.9,25.9,28.3,0.8,247.2
2020.5.6 18:50,27.2,13.3,9.4,162286.3,28205.4,25.5,30.9,0.9,264
2020.5.6 19:00,29.4,13,9.4,164273.8,28401.9,25.3,31.9,0.9,255
2020.5.6 19:10,25.9,12.9,9.2,157444.3,27095.7,25,31.2,1,269.3
2020.5.6 19:20,23.9,12.5,9,152642,25432.2,24.6,30,1,256.6
2020.5.6 19:30,26.6,13.2,9.9,164691.7,28597.7,24.3,29.7,1.1,266.2
2020.5.6 19:40,24.2,13.3,10.1,163955.3,20472.9,23.9,29.7,0.9,262.7
2020.5.6 19:50,28.1,14,10.8,173920.5,22884.8,23.6,30.7,0.8,258.6
2020.5.6 20:00,26,14.9,11,173897.8,27301.8,23.4,32.1,0.7,267
2020.5.6 20:10,25,13.6,10,157336.5,30904.5,23.1,32.4,0.7,265.6
2020.5.6 20:20,26.2,13.5,10.3,161742.2,21933.6,23.1,31.6,0.5,300.6
2020.5.6 20:30,24.4,14.1,11,171226.2,17672.4,23,31.4,0.6,287.1
2020.5.6 20:40,28.8,14.4,10.8,168068,22977.6,23,31.6,0.3,320.5
2020.5.6 20:50,33.7,14.8,11.1,174828.8,26965.3,23.1,31.6,0.1,353.7
2020.5.6 21:00,28.5,15.4,11.7,181949.8,26012.5,22.9,32,0.4,152.4
2020.5.6 21:10,28.3,15.4,11.8,183770,39665.2,22.8,32.6,0.4,95.5
2020.5.6 21:20,27.5,15.1,11.6,181588.2,47761.2,22.9,32.6,0.3,2.3
2020.5.6 21:30,32.2,16.7,12.5,193272.8,39173.1,23.1,31.8,0.2,12.5
2020.5.6 21:40,28,15.7,11.7,181787.3,47440.7,22.8,33.1,0.4,158.1
2020.5.6 21:50,27.8,16,12.4,196389.7,30261,22.9,32.8,0.2,344.3
2020.5.6 22:00,36.8,20.8,15.5,231003.2,69405.4,23,33.1,0.3,2.7
2020.5.6 22:10,27.5,14.8,11.2,171893.7,55297.5,22.7,33.2,0.4,6.7
2020.5.6 22:20,26.5,14.4,10.7,163876.2,45080.2,22.8,32.1,0.2,26
2020.5.6 22:30,24.8,13.5,10.3,156344.8,31299.8,22.7,31.4,0.5,8.1
2020.5.6 22:40,24.3,12.7,9.9,148513.2,38345.7,22.5,31,0.5,348.9
2020.5.6 22:50,25,13.2,9.9,148682.3,22203.3,22.3,31,0.5,356
2020.5.6 23:00,25.4,13,10.1,150707.5,24909.2,22.2,31.2,0.4,82.5
2020.5.6 23:10,25.3,13.2,10.1,146581.8,32453.9,22.1,31.7,0.2,338.8
2020.5.6 23:20,24.1,13.2,10.1,147730,27648.5,22.2,31.9,0.4,57.7
2020.5.6 23:30,18.6,10.2,8.1,118105.5,41553.9,22.1,32.8,0.4,10.1
2020.5.6 23:40,17.4,8.8,6.9,100441.5,28770,22,33.6,0.7,81.3
2020.5.6 23:50,17.4,8.5,6.7,95561,27627,21.9,34.2,0.7,100.6
2020.5.7 0:00,17.9,8.4,6.5,92370,31168.9,21.8,34.8,0.3,99.4
2020.5.7 0:10,18,8.5,6.7,94104.7,20991.5,21.6,35.6,0.8,126.7
2020.5.7 0:20,19.1,8.2,6.2,84786.9,30764.4,21.6,36.4,0.8,85.9
2020.5.7 0:30,15.1,7.5,5.8,79197.1,28434.2,21.3,36.9,0.7,57
2020.5.7 0:40,16.2,7.9,5.9,79831.3,26471.8,21.3,36.7,0.7,56.2
2020.5.7 0:50,17.2,8.3,6.5,86182,21723.9,21.2,37.4,0.9,105.3
2020.5.7 1:10,13.4,7.7,6.2,79457.4,27378.9,20.4,38.8,0.6,79.4
2020.5.7 1:20,13.1,7.6,6.2,78594.4,24650.8,20.2,39.1,0.8,90.3
2020.5.7 1:30,13.5,7.7,6.2,75502.1,25496.6,19.9,39.8,0.9,82.5
2020.5.7 1:40,12.5,7.5,6.2,75600,23488.3,19.6,40.4,0.6,13.5
2020.5.7 1:50,14.1,8,6.3,76275.4,23105.9,19.5,40.9,0.6,36.6
2020.5.7 2:00,11.3,7.6,6.2,73674.4,24628.4,19.4,40.7,0.6,55.4
2020.5.7 2:10,13.5,7.6,6.2,72278.5,25364.4,19.3,40.9,0.7,45.6
2020.5.7 2:20,10.1,7.3,6,70477.9,24017.1,19.1,40.3,0.8,84.4
2020.5.7 2:30,10.1,6.9,5.8,65827.9,24880.6,18.9,39.6,0.2,355.9
2020.5.7 2:40,10.3,6.8,5.7,66008.9,19302,18.8,38.4,1,98.7
2020.5.7 2:50,8.7,6.4,5.4,61732.8,20610.9,18.7,37.8,0.6,56.2
2020.5.7 3:00,10.4,6.4,5.3,60403.8,17057.3,18.5,36.4,0.9,101
2020.5.7 3:10,18.2,6.8,5.2,59231.8,15560.1,18.2,35.6,1.5,94.8
2020.5.7 3:20,9.7,6.4,5.3,59567.4,15492.7,18.1,35.6,1.1,92.5
2020.5.7 3:30,9.7,6.3,5.2,59742.6,15496.4,18,35.6,0.8,63.6
2020.5.7 3:40,8,6.1,5.2,59638,13611.6,17.9,35.4,0.8,95.1
2020.5.7 3:50,8.5,5.9,5.1,58181.6,16074.4,17.8,34.5,1.3,106.2
2020.5.7 4:00,9.2,6.1,5.2,59436.3,12387.9,17.6,33.8,0.9,96.7
2020.5.7 4:10,8.7,6.1,5.3,60062.3,12940.7,17.5,33.9,1.2,93.3
2020.5.7 4:20,8.7,6.3,5.3,59242.3,14917,17.3,34.2,0.9,99.8
2020.5.7 4:30,9.9,6.6,5.3,60789,12751.9,17.3,34.2,1.1,83.7
2020.5.7 4:40,8.4,6.2,5.3,60032.3,14502.4,17.2,33.9,0.8,98.4
2020.5.7 4:50,7.9,6.2,5.3,60490.2,19884.4,17.2,34.1,0.5,76.2
2020.5.7 5:00,8.3,6.3,5.4,61439.8,16142.2,17.1,34.2,0.9,105.2
2020.5.7 5:10,7.7,6.1,5.3,60652.3,17491.9,17.2,34.3,0.8,100.4
2020.5.7 5:20,8.5,6.2,5.5,62771,14775.8,17.1,34.3,0.8,101.3
2020.5.7 5:30,10.4,6.9,5.7,64985.6,14438.8,17,34.4,0.6,64.3
2020.5.7 5:40,10.7,7.1,5.7,65172.4,16320.1,17.2,33.9,0.8,96.8
2020.5.7 5:50,10.2,7.5,6.2,71142.5,24369.4,17.1,33.9,0.3,60.9
2020.5.7 6:00,12.8,9.4,7.9,91821.1,54838.3,17.2,33.8,0.5,68.9
2020.5.7 6:10,8.7,6.5,5.4,62381.3,18841.7,17.2,33.8,1.2,94.6
2020.5.7 6:20,10.3,7.1,5.8,65392,19032.7,17.1,33.7,0.7,92.8
2020.5.7 6:30,9.8,7,5.7,65500.6,22792,17.3,33.7,0.7,84.7
2020.5.7 6:40,11.2,7.1,5.7,65754.4,20875.9,17.4,33.6,0.7,74.7
2020.5.7 6:50,9.6,6.8,5.8,66743.4,19365.9,17.9,33.2,0.6,67.6
2020.5.7 7:00,10.7,7.2,5.9,67764.4,23742.4,18.3,32.7,0.7,92.8
2020.5.7 7:10,13.5,7.9,6.3,72556.6,13420.6,18.5,31.8,0.7,111.9
2020.5.7 7:20,13.1,7.9,6.4,73811.6,23317,18.7,30.8,0.6,61.3
2020.5.7 7:30,21.4,9.5,6.9,79195.9,12382.3,18.9,29.5,0.6,121.5
2020.5.7 7:40,10.3,7.1,6.2,73061.1,17827,19,28.7,1,103.8
2020.5.7 7:50,12,7.7,6.6,77445.7,15883.1,19,28.1,1,91.7
2020.5.7 8:00,23.2,10.6,7.6,90398.7,6428,19.2,28.2,0.8,65
2020.5.7 8:10,10.5,7.7,6.8,86095.5,14387.7,19.7,26.5,1,104.3
2020.5.7 8:20,14.1,8.8,7.2,87691,20589.1,19.5,26,0.9,72.4
2020.5.7 8:30,19.7,11.3,8.7,104432.8,27435,19.7,25.9,1.2,147
2020.5.7 8:40,15.3,8.6,7,86994.6,32430.2,19.8,25.4,1.8,151.9
2020.5.7 8:50,13.5,7.9,6.6,85138.9,14440.8,20.5,24,1,91.5
2020.5.7 9:00,17.9,9.9,7.5,95712.3,3411.6,20.7,23,1.2,84
2020.5.7 9:10,17.6,8.6,6.7,86117.4,25258,20.6,22.4,1.3,113.2
2020.5.7 9:20,23.9,9.8,7.1,92190.5,29132,20.5,21.8,1.4,147
2020.5.7 9:30,20.3,8.1,6.1,79298.4,23526.8,21,21.1,1.8,104.7
2020.5.7 9:40,14.1,7.7,6.2,81756.8,31194.4,20.9,21.1,1.7,126.1
2020.5.7 9:50,15.6,8.1,6.3,81221.8,15223.5,21,21,1.4,173.5
2020.5.7 10:00,13.1,6.9,5.6,77326.7,33160.1,21.5,21.1,1.1,162.7
2020.5.7 10:10,22.4,10.8,7.6,100135.7,1564.5,21.6,21.4,1.3,102.2
2020.5.7 10:20,16.4,8,6.1,83619.2,16353.3,22.1,21.1,1.3,98.2
2020.5.7 10:40,20.8,7.4,5.5,77351.6,17713.5,22.2,20.8,1.2,34.8
2020.5.7 10:50,22.8,9.6,6.5,88146.6,36051.3,22.4,20.3,1.6,168.5
2020.5.7 11:00,12.2,6,5,73509.2,21268.5,22.7,19.9,1.3,79
2020.5.7 11:10,30.4,11.6,6.6,92820.5,3387.9,22.9,19,1.2,122.5
2020.5.7 11:20,21.9,7.9,5.8,81585.9,19469.7,22.9,19.1,1.4,125.1
2020.5.7 11:30,30.9,12.4,6.9,96228.9,10088.7,23.4,17.7,1.2,109.5
2020.5.7 11:40,23.1,8.3,5.7,83542.5,27959.3,23.4,17.9,1,134.8
2020.5.7 11:50,24.8,9.7,6.2,89390.7,15345.2,23.1,18.2,1.6,100
